Movie_name,Adult,GenreList,Budget,Popularity,VoteAvg,VoteCount,Overview,Tagline,Revenue,ReleaseDate,Runtime,OriginalLanguage
Violet,FALSE,['Drama'],0,28.09,0,0,"VIOLET follows “Violet Morton,” a 32 year-old film executive who is living her life listening to this ""Voice,"" resulting in fear-based decisions. She has made these decisions to avoid potential “worst-case scenarios” in her romantic life, her family life, and her professional life, and they have taken her away from who she really is. She has grown accustomed to this, to not being quite “herself,” and sees nothing amiss, until a friend’s comment makes her realize that The Voice has been lying to her. Her entire life.",,0,3/18/2021,92,en
,,,,,,,,,,,,
Splice,FALSE,"['Horror', 'Thriller', 'Science Fiction']",26000000,28.086,5.7,1544,"Elsa and Clive, two young rebellious scientists, defy legal and ethical boundaries and forge ahead with a dangerous experiment: splicing together human and animal DNA to create a new organism. Named ""Dren"", the creature rapidly develops from a deformed female infant into a beautiful but dangerous winged human-chimera, who forges a bond with both of her creators - only to have that bond turn deadly.",Science's newest miracle...is a mistake.,0,10/6/2009,104,en
,,,,,,,,,,,,
Mortal,FALSE,"['Action', 'Fantasy', 'Thriller']",0,28.075,6.5,259,A young boy must discover the origins of his extraordinary powers before he is captured by authorities hell-bent on condemning him for an accidental murder.,Courage is immortal.,106270,2/28/2020,104,en
,,,,,,,,,,,,
Return of the Jedi,FALSE,"['Adventure', 'Action', 'Science Fiction']",32350000,28.075,7.9,11099,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.",The Empire Falls...,572700000,5/25/1983,135,en
,,,,,,,,,,,,
La cara oculta,FALSE,"['Thriller', 'Mystery']",0,28.069,7.2,648,A Spanish orchestra conductor deals with the mysterious disappearance of his girlfriend.,There are doors that should never be opened.,0,9/16/2011,92,es
,,,,,,,,,,,,
Lara Croft: Tomb Raider,FALSE,"['Adventure', 'Fantasy', 'Action', 'Thriller']",115000000,28.056,5.9,4721,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.",Born into Wealth. Groomed by the Elite. Trained for Combat.,274703340,6/11/2001,100,en
,,,,,,,,,,,,
Indiana Jones and the Last Crusade,FALSE,"['Adventure', 'Action']",48000000,28.053,7.8,7166,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.","The man with the hat is back. And this time, he's bringing his Dad.",474171806,5/24/1989,127,en
,,,,,,,,,,,,
The Zookeeper's Wife,FALSE,"['Drama', 'History']",20000000,28.05,7.4,1161,"The account of keepers of the Warsaw Zoo, Jan and Antonina Zabinski, who helped save hundreds of people and animals during the Nazi invasion.",They gave all they had to save all they could,26152835,3/31/2017,126,en
,,,,,,,,,,,,
Time Freak,FALSE,"['Science Fiction', 'Comedy', 'Romance']",0,28.049,6.2,241,"Stillman, a heartbroken physics student, builds a time machine when his girlfriend breaks up with him. Going back in time, he attempts to save their relationship by fixing every mistake he made—while dragging his best friend along in the process.","If at first you don't succeed, build a time machine.",0,11/9/2018,104,en
,,,,,,,,,,,,
American Made,FALSE,"['Action', 'Crime', 'Comedy']",50000000,28.045,6.8,3190,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",Based on a True Lie,133511855,8/8/2017,115,en
,,,,,,,,,,,,
King Kong,FALSE,"['Adventure', 'Drama', 'Horror']",23000000,28.028,6.2,526,"In this remake of the 1933 classic, an oil company expedition disturbs the peace of a giant ape and brings him back to New York to exploit him.",The most exciting original motion picture event of all time.,90614445,9/8/1976,134,en
,,,,,,,,,,,,
Tinker Bell and the Legend of the NeverBeast,FALSE,"['Adventure', 'Animation', 'Family']",0,27.998,7.1,689,"An ancient myth of a massive creature sparks the curiosity of Tinker Bell and her good friend Fawn, an animal fairy who’s not afraid to break the rules to help an animal in need. But this creature is not welcome in Pixie Hollow — and the scout fairies are determined to capture the mysterious beast, who they fear will destroy their home. Fawn must convince her fairy friends to risk everything to rescue the NeverBeast.",They don't see what I see.,0,12/12/2014,77,en
,,,,,,,,,,,,
Isn't It Romantic,FALSE,"['Comedy', 'Fantasy', 'Romance']",0,27.991,6.2,2896,"For a long time, Natalie, an Australian architect living in New York City, had always believed that what she had seen in rom-coms is all fantasy. But after thwarting a mugger at a subway station only to be knocked out while fleeing, Natalie wakes up and discovers that her life has suddenly become her worst nightmare—a romantic comedy—and she is the leading lady.",None of the Feels,0,2/13/2019,89,en
,,,,,,,,,,,,
The Spiderwick Chronicles,FALSE,"['Adventure', 'Family', 'Fantasy', 'Drama']",90000000,27.983,6.5,1914,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",Their World Is Closer Than You Think,162839667,2/14/2008,95,en
,,,,,,,,,,,,
Zathura: A Space Adventure,FALSE,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']",65000000,27.975,6.3,2328,"After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home.",Adventure Is Waiting,65079104,11/6/2005,101,en
,,,,,,,,,,,,
Saw VI,FALSE,"['Horror', 'Mystery']",11000000,27.959,6.3,2140,"Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",The game has come full circle,68233629,10/22/2009,96,en
,,,,,,,,,,,,
Mission: Impossible II,FALSE,"['Adventure', 'Action', 'Thriller']",125000000,27.959,6.1,4690,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",Expect the impossible again.,546388105,5/24/2000,123,en
,,,,,,,,,,,,
Dumb and Dumber,FALSE,['Comedy'],16000000,27.954,6.6,4501,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.","What the one doesn't have, the other is missing.",247275374,12/16/1994,107,en
,,,,,,,,,,,,
Addams Family Values,FALSE,"['Comedy', 'Family', 'Fantasy']",47000000,27.954,6.8,1937,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",The Family Just Got A Little Stranger,48919043,11/19/1993,94,en
,,,,,,,,,,,,
Skyline,FALSE,"['Science Fiction', 'Action']",10000000,27.945,4.9,1131,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",Don't look up,66984887,11/11/2010,92,en
,,,,,,,,,,,,
Step Up 3D,FALSE,"['Drama', 'Romance']",30000000,27.945,6.8,1543,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.",Two Worlds. One Dream.,159291809,8/4/2010,107,en
,,,,,,,,,,,,
Turbo,FALSE,"['Animation', 'Family']",135000000,27.94,6.2,2373,The tale of an ordinary garden snail who dreams of winning the Indy 500.,SLO NO MO,282570682,7/11/2013,96,en
,,,,,,,,,,,,
Children of the Living Dead,FALSE,"['Horror', 'Thriller']",500,27.934,3.5,13,"Starting a new life in a quiet Pennsylvania town, Matthew Michaels only thought is to turn an old farm property into a profitable car dealership. He soon discovers that beneath the gentle surface, this small town is anything but calm and peaceful.  Firstly, he learns that his new property is located on the site of a graveyard, which all the townsfolk regard as an evil place that must never be visited.  He then discovers that years earlier the town had suffered an infestation of the living dead ...zombies who prey on human flesh. One zombie, the infamous Abbot Hayes, escaped destruction.  As the construction team begin degging, they unleash the thing the townsfolk fear the most, the wrath of Abbot Hayes and the awakening of ... The Children of the Living Dead.",Thirty years later and they're walking again...,0,6/11/2001,90,en
,,,,,,,,,,,,
Paul Blart: Mall Cop 2,FALSE,"['Action', 'Comedy', 'Family']",38000000,27.929,5.2,1181,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.",Vegas has a new high roller.,107597242,4/16/2015,94,en
,,,,,,,,,,,,
Edward Scissorhands,FALSE,"['Fantasy', 'Drama', 'Romance']",20000000,27.912,7.7,9779,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,His scars run deep.,53000000,12/5/1990,105,en
,,,,,,,,,,,,
Outlander,FALSE,"['Fantasy', 'Action', 'Science Fiction']",50000000,27.911,6.3,845,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster.",It destroyed his world. He won't let it destroy ours.,7033683,4/24/2008,115,en
,,,,,,,,,,,,
Crank: High Voltage,FALSE,"['Action', 'Thriller', 'Crime']",20000000,27.907,6,1942,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,"Stay Charged, Stay Alive!",34560577,4/16/2009,96,en
,,,,,,,,,,,,
Ultimate Avengers 2,FALSE,"['Adventure', 'Animation', 'Action', 'Science Fiction']",0,27.875,6.7,200,"Mysterious Wakanda lies in the darkest heart of Africa, unknown to most of the world. An isolated land hidden behind closed borders, fiercely protected by its young king - the Black Panther. But when brutal alien invaders attack, the threat leaves the Black Panther with no option but to go against the sacred decrees of his people and ask for help from outsiders.","To save humanity, the Earth's mightiest heroes must reunite for a rematch of heroic proportions.",0,8/8/2006,73,en
