Movie_name,Adult,GenreList,Budget,Popularity,VoteAvg,VoteCount,Overview,Tagline,Revenue,ReleaseDate,Runtime,OriginalLanguage 
My Girl,False,"['Comedy', 'Drama']",17000000,15.968,7.3,1434,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...","When your Dad's an undertaker, your Mom's in heaven, and your Grandma's got a screw loose...it's good to have a friend who understands you. Even if he is a boy.",59489799,1991-11-27,103,en
The Wedding Ringer,False,['Comedy'],23000000,20.615,6.5,1235,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.",He's the best man... money can buy.,79799880,2015-01-16,101,en
Larceny,False,"['Action', 'Thriller']",0,22.709,4.0,41,"After being busted for a heist, a former CIA contractor is sent to a Mexican prison. His former CIA boss offers him freedom if he can break into the prison vault and steal $50 Million.",,0,2017-03-09,87,en
Cell,False,"['Horror', 'Science Fiction', 'Thriller']",0,16.726,4.6,788,"When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",When everyone is connected no one is safe.,1133031,2016-07-06,98,en
Quantum of Solace,False,"['Adventure', 'Action', 'Thriller', 'Crime']",200000000,25.569,6.3,5827,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.","For love, for hate, for justice, for revenge.",589580482,2008-10-31,106,en
名探偵コナン ゼロの執行人,False,"['Animation', 'Crime', 'Mystery', 'Action', 'Drama']",0,25.591,5.8,90,"After a sudden explosion at Edge of Ocean island in Tokyo, Tōru Amuro, codename Zero, begins to investigate. Meanwhile, private eye Kogorō is arrested as a suspect, so Conan Edogawa conducts his own investigation to prove his innocence, but Amuro stands in his way.",Truth vs. Justice,101860359,2018-04-13,110,ja
Ice Age: The Great Egg-Scapade,False,"['Adventure', 'Animation', 'Comedy', 'Family', 'TV Movie']",0,28.474,6.4,349,"A harried prehistoric bird mother entrusts her precious, soon-to-hatch egg to Sid. When she recommends him to her neighbours, business booms at his new egg-sitting service. However, dastardly pirate bunny, Squint, who is seeking revenge on the herd, steals, camouflages and hides all the eggs. Once again, with Squint’s twin brother assisting, Manny, Diego and the rest of the gang come to the rescue and take off on a daring mission that turns into the world’s first Easter egg hunt.",,0,2016-03-19,25,en
Girls Trip,False,['Comedy'],19000000,24.226,6.8,1224,"Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood.",Forgive us in advance for this wild weekend,140376621,2017-07-21,122,en
The Dead Don't Die,False,"['Comedy', 'Horror', 'Fantasy']",0,21.089,5.5,1537,"In a small peaceful town, zombies suddenly rise to terrorize the town. Now three bespectacled police officers and a strange Scottish morgue expert must band together to defeat the undead.",The Greatest Zombie Cast Ever Disassembled.,12104595,2019-05-15,104,en
Leave No Trace,False,['Drama'],0,19.38,6.8,779,"A father and daughter live a perfect but mysterious existence in Forest Park, a beautiful nature reserve near Portland, Oregon, rarely making contact with the world. But when a small mistake tips them off to authorities, they are sent on an increasingly erratic journey in search of a place to call their own.",,0,2018-06-29,110,en
மண்டேலா,False,"['Comedy', 'Drama']",0,35.203,0.0,0,An underprivileged hairdresser becomes the game changer in a local body election in a village where caste politics rules the roost. Will he be able to bring some changes to people's lives?,,0,2021-04-05,140,ta
神さまの言うとおり,False,"['Thriller', 'Horror', 'Comedy', 'Mystery']",0,24.218,7.1,190,"Takahata Shun's day at high school begins just as boring as ever, but it doesn't end that way. He and his classmates find themselves forced to play children's games with deadly stakes. With no idea who is behind, the only thing Shun and other students can do is keep trying to win.","Oh my God, please return my tedious everyday.",0,2014-11-15,117,ja
Zombies! Zombies! Zombies!,False,"['Comedy', 'Horror']",30000,25.303,4.2,28,"A drug experiment gone wrong produces a league of blood-thirsty zombies. It is up to a small band of exotic dancers trapped in a gentleman's club to fight back. Together they must rely on their wits and skills to survive the night, and pray that they don't become victims of the flesh-eating zombies!",,0,2008-09-09,82,en
A Night of Horror: Nightmare Radio,False,['Horror'],0,21.253,5.6,50,Rod leads a radio show dedicated to horror. Until suddenly the announcer begins to receive strange calls from a child who desperately asks for help. At first thinks that it is a bad joke until he discovers that this is not the case. These calls hide a dark secret…,,0,2020-02-06,100,en
Destination Wedding,False,"['Romance', 'Comedy', 'Drama']",0,18.227,5.7,472,"Frank and Lindsay—two emotionally-broken strangers—meet on the way to a destination wedding. Over the course of the weekend and against all odds, they find themselves drawn together even though they are initially repulsed by one another.",Check your baggage.,0,2018-08-02,90,en
Marc Maron: End Times Fun,False,['Comedy'],0,21.575,7.2,19,"Marc Maron wades through a swamp of vitamin hustlers, evangelicals and grown male nerd children, culminating in a gleefully filthy end-times fantasy.",,0,2020-03-10,71,en
Framing Britney Spears,False,"['Documentary', 'Music']",0,26.388,7.1,16,Her rise was a global phenomenon. Her downfall was a cruel national sport. People close to Britney Spears and lawyers tied to her conservatorship now reassess her career as she battles her father in court over who should control her life.,,0,2021-02-05,74,en
Ghost,False,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']",22000000,27.408,7.2,4083,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",A love that will last forever.,505000000,1990-07-12,127,en
Gothika,False,"['Horror', 'Thriller']",40000000,22.207,6.1,1636,"After a car crash, a criminal psychologist regains consciousness only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband—but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt.",Because someone is dead doesn't mean they're gone.,141591324,2003-11-21,98,en
Black Widow,False,"['Thriller', 'Crime', 'Mystery', 'TV Movie']",2000000,23.388,5.2,6,"Mel, a photo journalist, gets suspicious when her best friend Danny start dating Olivia a wealthy but mysterious woman. She enlists the help of her assistant in investigating Olivia's past and present occupation putting herself in danger.","She mates, you die.",0,2008-12-08,85,en
Astérix: Le domaine des dieux,False,"['Animation', 'Comedy', 'Adventure', 'Family']",30000000,24.162,6.8,979,"In order to wipe out the Gaulish village by any means necessary, Caesar plans to absorb the villagers into Roman culture by having an estate built next to the village to start a new Roman colony.",,42830578,2014-11-26,85,fr
Lady Bloodfight,False,"['Action', 'Thriller']",0,21.213,6.7,108,"Jane is a beautiful but troubled American girl backpacking through Japan, when her raw street fighting skills draw the attention of Oshima, Japanese karate champion, who recruits and trains her to fight in the vicious, all-female, underground martial arts tournament known as ""The Kumite"". After months of rigorous preparation, Jane is ready to face off against the deadliest female fighters in the world, including Ling, the Chinese apprentice of Oshima's nemesis. But other nefarious forces lie in the shadows, and Jane and Ling will have to unite on a journey that will take them from the gritty underworld of Hong Kong to the glitz of Macao, before deciding who really is the best female fighter on the planet.",,0,2016-11-11,97,en
The Grace Card,False,['Drama'],200000,17.566,7.1,37,"Everything can change in an instant ... and take a lifetime to unravel. When Mac McDonald loses his son in an accident, the ensuing 17 years of bitterness and pain erodes his love for his family and leaves him angry with God ... and just about everyone else. Mac's rage stonewalls his career in the police department and makes for a combustible situation when he's partnered with Sam Wright, a rising star on the force who happens to be a part-time pastor and a loving family man. Can they somehow join forces to help one another when it's impossible for either of them to look past their differences-especially the most obvious one? Every day, we have the opportunity to rebuild relationships and heal deep wounds by extending and receiving God's grace. Offer THE GRACE CARD ... and never underestimate the power of God's love.",Never Underestimate The Power Of Grace ...,2295733,2010-09-23,101,en
